id,catatan,createdAt,items,tokoNama,tokoId,kodeToko,total
"uf9VxZXIN4CiZnBrCv2C","","2025-10-10T03:07:58.916Z","[]","SDN 1 BAKALAN ( TOKO SEMBAKO AHLIS )","Djb9VhTmktwIGcPkALLf","K2015","0"
"uiiNtHeVA0SESGsVDAhg","","2025-10-04T04:42:48.424Z","[]","NUR YONO","rwANC5lfSRpAKV2HzJBj","K1982","0"
"uvytzL0iz20lDqdbhRD5","","2025-10-27T09:38:21.000Z","[]","APOTEK PANCUR","P3S3LmNnq4sCQ7YUieWO","K0352","0"
"v4dOPZMUCBONYwFBbeEz","","2025-10-20T06:28:03.575Z","[]","AISYA","4m6k3Lx6PkBmmkEOUFc1","K1128","0"
"v7lHrE4fjSixOURa4qyY","","2025-11-13T05:57:27.005Z","[]","YANI 2","QHP3VKx7Xl66YirpJdsY","K1018","0"
"vSQ3KV4pPqdnt2nj16tX","","2025-10-08T09:26:32.980Z","[]","BU ISTIANAH ( MTS URWATIL WATSQO )","WbtoNXx8lwUgS8s1ojLR","K2066","0"
"vVvGJWBOn82onEiBs1cU","","2025-10-01T05:36:09.319Z","[]","TOKO WAHYUDI","Un8CXZKfqVE45zerIgis","K1586","0"
"vXwVQfFRWd6W41fpe9r6","","2025-11-14T07:54:41.165Z","[]","NIKMAT SEMBAKO","ZPG57TQu3HgMHFcjJS94","K1543","0"
"vYg66xV90wKxR3ditCuy","","2025-10-14T04:01:56.563Z","[]","SD 1 BUARAN MAYONG","NKsOqczLvbzUQOrPcTvY","K1751","0"
"vasjqv3VcJ77L34FCNZV","","2025-11-14T04:54:47.054Z","[]","STICOM","ewv2xw7GgJtJXR8nPfQw","K0511","0"
"vbN2nzAFgBwLm6gL81PD","","2025-10-13T03:43:24.854Z","[]","RONDHI ARDIYANTO","rZ5BOP8Og7Zb2P9x4xE6","K0936","0"
"vbeNcDX7hkTSVFV6gnio","","2025-10-13T05:34:38.469Z","[]","REZEKI LANCAR","SXfUg2IX86MSmv6tQUfp","K1540","0"
"vrxX32It8DpuNWnbIjzl","","2025-10-25T06:02:41.106Z","[]","TOKO RAHMAT","hrGSsYjRN0DC2i3QPnxO","K1816","0"
"vte8lfo4BKANxMXzrQ5Q","","2025-10-10T04:33:29.510Z","[]","STICOM","ewv2xw7GgJtJXR8nPfQw","K0511","0"
"vuGUHXpCsf239iIJ0fgx","","2025-10-08T05:35:18.210Z","[]","TOKO WAHYUDI","Un8CXZKfqVE45zerIgis","K1586","0"
"vy3uUfhse0LwhKYwSA5j","","2025-09-30T15:47:41.522Z","[]","NIHAYAH","a7BPFmbAjENxbAhs7RiN","K1422","0"
"vybzRL7OOrGBHFBKdfaS","","2025-10-27T08:51:49.000Z","[]","TOKO RIZKY OS","cBXhRkwzErSSQ2yHFz8H","K1502","0"
"wFHYbDIeGw7i7302S78A","","2025-10-03T05:09:49.216Z","[]","PUTRA / ADE ZONE","36KgS7wC1Qnude8tPEJW","K1480","0"
"wSB3aXLC4FBUE7eUNIay","","2025-11-03T07:42:20.145Z","[]","TOKO M ANIQ ALFARUQI","615zUNcqDmWisXG92rkP","K1533","0"
"wbuUHUQdTHiXpJma9nCh","","2025-11-05T09:15:35.991Z","[]","TOKO BINTANI MART","Hfn7DH6eAWCVrAkmczwl","K1409","0"
"wlQqCYuXyvxC582TJQzg","","2025-10-02T07:25:02.432Z","[]","KANTOR PWI","UwdRliDTCsIK7mN3UplU","K1877","0"
"woUhcBoQU26lqTY4TpYl","","2025-10-21T05:52:08.325Z","[]","WIWIK","B8hPBUTijMD2pKkhKEoc","K0424","0"
"wpMa9dwKdYk3EZVxq2tc","","2025-10-09T06:11:24.935Z","[]","PUTRA / ADE ZONE","36KgS7wC1Qnude8tPEJW","K1480","0"
"wzNnzEPEokbE8uqfhIRQ","","2025-10-30T03:24:28.764Z","[]","SMK ISLAM AL HIKMAH MAYONG","8k5mHDdqhzvAFdnkqWei","K1387","0"
"wzexeuKp5pYwvMi6PAzl","","2025-11-11T05:12:25.033Z","[]","NOR AMIN MAHMUD","CfKdWWsPbcqw3KjtwI29","K1987","0"
"wzl0aOUcfwujH4KtX8PI","","2025-10-03T05:12:18.513Z","[]","TRANSIT MART 2","HsBqJ8NfGtWtPy4dtOUp","K1534","0"
"xMBR4fpykJ4sckS4jIKK","","2025-10-20T07:23:49.273Z","[]","MUHKAFI","yUpqWUQuZmgdXeW3bt5N","K1832","0"
"xOrt14rwuUbcXoZOdJpV","","2025-11-05T06:52:13.938Z","[]","TOKO WAHYUDI","Un8CXZKfqVE45zerIgis","K1586","0"
"xPY321z3ijJqvvCZu9hz","","2025-11-05T04:31:56.921Z","[]","TATA MANDIRI","BYxFMWDMPNQaGNvbV341","K0366","0"
"xTDdr4nQWRTS49rQQ3YO","","2025-10-20T06:11:16.843Z","[]","TOKO M ANIQ ALFARUQI","615zUNcqDmWisXG92rkP","K1533","0"
"xgLMOtvQ7MIEZO1emOrL","","2025-10-08T10:22:59.748Z","[]","TOKO BINTANI MART","Hfn7DH6eAWCVrAkmczwl","K1409","0"
"xvAbOVFQ5TwTWlnBSlWN","","2025-10-10T08:00:56.659Z","[]","TOKO RAHMAT","hrGSsYjRN0DC2i3QPnxO","K1816","0"
"yED8ZNeiIOpQSCaQUe3t","","2025-11-05T06:52:20.336Z","[]","TOKO ALI","pfBZeBBflEj9cMD0uZa2","K1154","0"
"yHZrg2IThvRLNFyKPSDp","","2025-10-13T07:48:12.887Z","[]","MUHKAFI","yUpqWUQuZmgdXeW3bt5N","K1832","0"
"yJmd8FCXWGmAsIfySHpT","","2025-10-02T04:05:34.573Z","[]","YANI","wa6cy9OSn1Nt8nknPGk4","K0462","0"
"yOi3QLfwi7OJ4mCwfzCZ","","2025-10-08T09:51:53.808Z","[]","KHUDIN","I2ckekmi55nhDdQ2RGZn","K0661","0"
"yX1KV65nMmICMDSlvzst","","2025-10-01T08:35:53.041Z","[]","SUPARNO","usLxLxZs3KRwiDECcgTd","K0390","0"
"ybHFSgp4QaIVbdVDo4Gz","","2025-11-04T07:03:05.301Z","[]","MADUN","ImE48v9OEwbSNMRIb16y","K0373","0"
"ydMc4R1sGsXQnpmj9G9X","","2025-10-08T05:20:33.140Z","[]","ENDANG SRI WAHYUNI","517lFqCrv4ylnAybXBuH","K1367","0"
"ykLhBJ6VZPjVyYFYsY5Z","","2025-10-02T03:30:26.481Z","[]","TOKO KOSS MART","lNRFpK00n4trF3j94v5p","K2014","0"
"yti1my6pX59yDgz7RYNR","","2025-10-15T07:15:57.265Z","[]","TOKO MBAK RINI","6pw30ZdwX1mjmVnAvMaL","K1725","0"
"ytuGiWyWZVaccWWN4h5N","","2025-10-01T05:11:45.912Z","[]","ENDANG SRI WAHYUNI","517lFqCrv4ylnAybXBuH","K1367","0"
"zRgKGKzWTfLBveLIuY4I","","2025-11-04T09:28:32.145Z","[]","KHUDIN","I2ckekmi55nhDdQ2RGZn","K0661","0"
"zVLxBaoGeQ02Wj0luuqI","","2025-10-27T05:39:26.069Z","[]","REZEKI LANCAR","SXfUg2IX86MSmv6tQUfp","K1540","0"
"zVVuPjjL8StkXlp4iJYY","","2025-10-18T07:12:55.388Z","[]","ALIYA CELL","B432NajzpIiYQHMjsajM","K0721","0"
"zdh2fAj4gOfKncNRUkS1","","2025-11-12T04:40:13.039Z","[]","TOKO BINTANI MART","Hfn7DH6eAWCVrAkmczwl","K1409","0"
"zgtbso6zj6kKp9Y9Ihb2","","2025-10-06T05:47:12.754Z","[]","RONDHI ARDIYANTO","rZ5BOP8Og7Zb2P9x4xE6","K0936","0"
"zvN3XJsxI5W7xM5R0haD","","2025-11-01T06:01:16.111Z","[]","ALIYA CELL","B432NajzpIiYQHMjsajM","K0721","0"
