tokoId,tokoNama,kodeToko,catatan,createdAt,total,items,id
"3ff0830c-2f2f-45e4-9566-8fe33eb7c93f","SUKATI","K0467","Order dari kunjungan:","2025-10-30T04:32:37.000Z","918700","[{""productId"":""ff94f02b-8423-412b-84a7-90a4cdf95acd"",""nama"":""2 COLOR"",""hargaPerBox"":92000,""isiPerBox"":40,""qtyBox"":1,""total"":92000},{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""978f2fba-a58a-4ead-b548-8fb64417b093"",""nama"":""CHOCOLATE STICK (BINGO)"",""hargaPerBox"":97000,""isiPerBox"":50,""qtyBox"":1,""total"":97000},{""productId"":""c64f588e-f38a-463e-be49-d005ce119adc"",""nama"":""MOCHI MANGO"",""hargaPerBox"":94500,""isiPerBox"":40,""qtyBox"":1,""total"":94500},{""productId"":""ce412f53-cbe1-4f99-a97f-994f9d4639fb"",""nama"":""MOCHI VANILLA"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500},{""productId"":""39defa48-f6f5-4088-8127-a832bf021ac8"",""nama"":""VANILLA BERRY CONE"",""hargaPerBox"":115200,""isiPerBox"":48,""qtyBox"":1,""total"":115200}]","ee274122-ad40-4cda-85bb-347fc96a4307"
"4e30038c-8dae-43aa-99c9-ed8e324c2bdf","NUR YONO","K1982","","2025-10-25T04:21:12.849Z","507500","[{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":2,""total"":195000},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""cd48792b-8ef3-4cba-be2d-3283481e7c59"",""nama"":""STRAWBERRY CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500}]","bc8a2914-b07d-465e-ba15-0c88b10d3f19"
"899f4979-f37e-45a1-a867-04c21c04fe75","TOKO VIANA","K1911","","2025-11-18T03:06:48.000Z","812200","[{""productId"":""cd50fc88-32b3-41d6-893e-7253faa8da9b"",""nama"":""3 IN 1"",""hargaPerBox"":192000,""isiPerBox"":27,""qtyBox"":1,""total"":192000},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":2,""total"":237000},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""39defa48-f6f5-4088-8127-a832bf021ac8"",""nama"":""VANILLA BERRY CONE"",""hargaPerBox"":115200,""isiPerBox"":48,""qtyBox"":1,""total"":115200}]","70a5c653-12e2-4413-9143-1765435fda97"
"daa3d0ec-8c44-4fe3-b6c1-10f0824b066b","MBAK YUYUN","K0379","","2025-11-06T02:08:26.077Z","487000","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":2,""total"":194000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","0dbd3ed4-3751-45f6-ba50-2d0261def86f"
"33f35fd3-2788-46bd-b710-1f18130ac326","WAKHIDATUS SHOLEKHAH","K1923","","2025-10-10T10:35:53.443Z","675000","[{""productId"":""cd50fc88-32b3-41d6-893e-7253faa8da9b"",""nama"":""3 IN 1"",""hargaPerBox"":192000,""isiPerBox"":27,""qtyBox"":1,""total"":192000},{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""421a7ad7-a36a-4882-b7fc-18004318e776"",""nama"":""CRISPY BALLS ORIGINAL"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":1,""total"":118500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000}]","6a73d5e8-5886-4191-bc5a-ca03bcfb3536"
"da15329b-3086-48c9-a819-e7164ef6fbc4","TOKO IBU AMIN","K0503","","2025-11-16T02:38:57.000Z","1549000","[{""productId"":""cd50fc88-32b3-41d6-893e-7253faa8da9b"",""nama"":""3 IN 1"",""hargaPerBox"":192000,""isiPerBox"":27,""qtyBox"":1,""total"":192000},{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""813ea956-40e3-4408-bee3-acdb66980318"",""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""ce412f53-cbe1-4f99-a97f-994f9d4639fb"",""nama"":""MOCHI VANILLA"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""cd48792b-8ef3-4cba-be2d-3283481e7c59"",""nama"":""STRAWBERRY CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""e24cbe96-3587-437f-9a4a-36041590c16a"",""nama"":""SUNDAE STRAWBERRY"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":2,""total"":192000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500}]","c01a53b5-747a-4c13-9f07-773b6d3e4a42"
"9d04d72a-ccba-4163-82f0-2c5f6a45db2a","SISWANTO","K0526","Order dari kunjungan: ","2025-10-16T04:39:06.624Z","866300","[{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""23736cae-26f2-4bb6-bfa5-1e9819418946"",""nama"":""FRUITY ROLL"",""hargaPerBox"":124800,""isiPerBox"":40,""qtyBox"":1,""total"":124800},{""productId"":""813ea956-40e3-4408-bee3-acdb66980318"",""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""57b1bf22-e334-4079-8a45-8ee4d997fd29"",""nama"":""MOCHI BANANA"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000}]","13286898-3860-46cf-98ec-e1d85ce07380"
"899f4979-f37e-45a1-a867-04c21c04fe75","TOKO VIANA","K1911","Order dari kunjungan:","2025-10-22T05:36:55.077Z","495000","[{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000}]","1665c7e0-e308-4905-b525-5be385330188"
"83528420-dead-43fa-9297-c45b89e82dd9","DEWI","K0502","Order dari kunjungan:","2025-11-08T03:26:19.000Z","472500","[{""productId"":""ff94f02b-8423-412b-84a7-90a4cdf95acd"",""nama"":""2 COLOR"",""hargaPerBox"":92000,""isiPerBox"":40,""qtyBox"":1,""total"":92000},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":2,""total"":194000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","504b7687-04ea-48bb-994d-5a86ae5510ca"
"1290b930-bb27-4579-891f-72d6e0370ba7","SD 3 BUARAN","K1788","Order dari kunjungan: ","2025-10-21T03:15:40.842Z","393000","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":2,""total"":160000},{""productId"":""0e3a07fb-d3a0-48fc-8209-d3d3649b292f"",""nama"":""JERUK"",""hargaPerBox"":78000,""isiPerBox"":50,""qtyBox"":1,""total"":78000},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500}]","bd450786-f09d-458d-8901-d2edab29c80c"
"a23f56d7-66b7-4466-a4ee-4d79926c4689","SAMI JF MART","K1298","","2025-11-07T09:18:56.569Z","600500","[{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":2,""total"":194000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","095880d8-9d14-4d51-8fe7-c9c439bfd063"
"da15329b-3086-48c9-a819-e7164ef6fbc4","AMIN","K0503","Order dari kunjungan:","2025-10-18T03:21:57.693Z","1000500","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""813ea956-40e3-4408-bee3-acdb66980318"",""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""0e3a07fb-d3a0-48fc-8209-d3d3649b292f"",""nama"":""JERUK"",""hargaPerBox"":78000,""isiPerBox"":50,""qtyBox"":1,""total"":78000},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""cd48792b-8ef3-4cba-be2d-3283481e7c59"",""nama"":""STRAWBERRY CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","ea7fc633-1c1d-4d10-8944-eb5a52fe2aaa"
"f5170c6c-2fd8-4a00-90af-f85325da4666","WARUNG MADURA AL AMIN 2","K1649","","2025-10-06T10:00:41.542Z","474500","[{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""cd48792b-8ef3-4cba-be2d-3283481e7c59"",""nama"":""STRAWBERRY CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","b2d2de8b-7dad-4024-9339-f9d95c8ed53c"
"1ac0f0ae-3a27-4bca-934c-44da7fb0f09b","MASRUKIN","K1334","Order dari kunjungan: ","2025-11-12T07:14:44.873Z","440000","[{""productId"":""978f2fba-a58a-4ead-b548-8fb64417b093"",""nama"":""CHOCOLATE STICK (BINGO)"",""hargaPerBox"":97000,""isiPerBox"":50,""qtyBox"":1,""total"":97000},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""cd48792b-8ef3-4cba-be2d-3283481e7c59"",""nama"":""STRAWBERRY CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500}]","743eeba0-1779-4e11-b5c9-1083bb3a48d0"
"9d04d72a-ccba-4163-82f0-2c5f6a45db2a","SISWANTO","K0526","Order dari kunjungan: ","2025-10-30T04:14:03.839Z","781700","[{""productId"":""ff94f02b-8423-412b-84a7-90a4cdf95acd"",""nama"":""2 COLOR"",""hargaPerBox"":92000,""isiPerBox"":40,""qtyBox"":1,""total"":92000},{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""8b377101-fe06-48f8-84f8-62c3ff2d94f4"",""nama"":""MILK MELON"",""hargaPerBox"":95000,""isiPerBox"":40,""qtyBox"":1,""total"":95000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500},{""productId"":""39defa48-f6f5-4088-8127-a832bf021ac8"",""nama"":""VANILLA BERRY CONE"",""hargaPerBox"":115200,""isiPerBox"":48,""qtyBox"":1,""total"":115200}]","27578008-4787-4dde-9a6b-726b7e4dc619"
"daa3d0ec-8c44-4fe3-b6c1-10f0824b066b","MBAK YUYUN","K0379","","2025-09-30T17:00:00.000Z","467500","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","b60db946-1264-40a1-b5cd-431e62d54e2a"
"f95a2adb-5a3d-4346-8f44-498ca87734bb","MI ASSALAM SINGOROJO","K1928","","2025-11-13T02:46:22.749Z","463500","[{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":1,""total"":118500},{""productId"":""0e3a07fb-d3a0-48fc-8209-d3d3649b292f"",""nama"":""JERUK"",""hargaPerBox"":78000,""isiPerBox"":50,""qtyBox"":1,""total"":78000},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","31362b6b-26b0-490f-9a8e-12e7731cb4fc"
"504129c5-e443-44cc-97f8-0b61a7f78b57","SUDARTO","K0676","Order dari kunjungan: ","2025-11-07T05:29:19.278Z","560700","[{""productId"":""978f2fba-a58a-4ead-b548-8fb64417b093"",""nama"":""CHOCOLATE STICK (BINGO)"",""hargaPerBox"":97000,""isiPerBox"":50,""qtyBox"":1,""total"":97000},{""productId"":""0e3a07fb-d3a0-48fc-8209-d3d3649b292f"",""nama"":""JERUK"",""hargaPerBox"":78000,""isiPerBox"":50,""qtyBox"":1,""total"":78000},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""39defa48-f6f5-4088-8127-a832bf021ac8"",""nama"":""VANILLA BERRY CONE"",""hargaPerBox"":115200,""isiPerBox"":48,""qtyBox"":1,""total"":115200}]","132b2304-9783-4aef-a4d7-303feb61ff12"
"96c0664e-91cd-44e1-aff7-d506a4ab7270","RATU WALI","K1498","","2025-10-04T07:06:32.245Z","498500","[{""isiPerBox"":40,""total"":118500,""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""qtyBox"":1,""hargaPerBox"":118500},{""hargaPerBox"":93500,""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""isiPerBox"":60,""total"":93500,""nama"":""MIKI-MIKI"",""qtyBox"":1},{""hargaPerBox"":93500,""total"":93500,""qtyBox"":1,""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""isiPerBox"":60},{""qtyBox"":1,""hargaPerBox"":97000,""isiPerBox"":24,""nama"":""SUNDAE STRAWBERRY"",""total"":97000,""productId"":""e24cbe96-3587-437f-9a4a-36041590c16a""},{""nama"":""SWEET CORN"",""total"":96000,""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1}]","2d416f6b-09a5-49b7-8978-f247bfa26a89"
